,Player First Name,Player Last Name,Position,Season,Age,Team,League,Games Played,Goals,Assists,Points,+/-,Penalties in Minutes,Even Strength Goals,Power Play Goals,Short Handed Goals,Game-Winning Goals,Even Strength Assists,Power Play Assists,Short-Handed Assists,Shots On Goals,Shooting Percentage,Total Shoot Assists,Time on Minutes,Average Time on Ice,Faceoff Wins,Faceoff Losses,Faceoff Percentage,Blocks,Hits,Takeaways,Giveaways,Awards,Injury Time,Total Time Out This Year,Injury Description
317,Seth,Jones,D,2018-19,24,CBJ,NHL,75,9,37,46,1,28,9,0,0,4,24,10,3,184,4.9,,1937,25:49,0,0,,133,106,,,,,,
318,Mathieu,Joseph,RW,2018-19,21,TBL,NHL,70,13,13,26,5,26,13,0,0,1,11,0,2,95,13.7,,795,11:22,10,24,29.4,14,129,,,,,,
319,Roman,Josi,D,2018-19,28,NSH,NHL,82,15,41,56,9,42,13,2,0,4,30,10,1,274,5.5,,2064,25:10,0,1,0.0,144,53,,,,,,
320,Tyson,Jost,C,2018-19,20,COL,NHL,70,11,15,26,-2,14,7,4,0,3,14,1,0,114,9.6,,910,13:00,55,91,37.7,35,48,,,,,,
321,Noah,Juulsen,D,2018-19,21,MTL,NHL,21,1,4,5,5,6,1,0,0,0,4,0,0,22,4.5,,359,17:07,0,0,,39,60,,,,,,
322,Nazem,Kadri,C,2018-19,28,TOR,NHL,73,16,28,44,-2,43,12,4,0,5,19,9,0,184,8.7,,1182,16:11,403,327,55.2,13,85,,,,,,
323,Dominik,Kahun,C,2018-19,23,CHI,NHL,82,13,24,37,10,6,12,1,0,2,23,1,0,137,9.5,,1160,14:09,22,39,36.1,27,13,,,,,,
324,Vladislav,Kamenev,LW,2018-19,22,COL,NHL,23,2,3,5,-2,10,0,1,1,0,3,0,0,22,9.1,,208,9:02,59,59,50.0,4,20,,,,,,
325,David,Kämpf,C,2018-19,24,CHI,NHL,63,4,15,19,-6,14,4,0,0,0,15,0,0,72,5.6,,877,13:55,276,333,45.3,30,39,,,,,,
326,Steven,Kampfer,D,2018-19,30,BOS,NHL,35,3,3,6,-6,22,2,1,0,0,2,1,0,40,7.5,,512,14:38,0,0,,32,44,,,,,,
327,Evander,Kane,LW,2018-19,27,SJS,NHL,75,30,26,56,-4,153,24,5,1,1,19,6,1,268,11.2,,1381,18:25,92,120,43.4,25,173,,,,,,
328,Patrick,Kane,RW,2018-19,30,CHI,NHL,81,44,66,110,2,22,35,9,0,7,45,21,0,341,12.9,,1822,22:29,1,4,20.0,18,21,,,,,,
329,Kasperi,Kapanen,RW,2018-19,22,TOR,NHL,78,20,24,44,12,27,17,1,2,3,22,2,0,174,11.5,,1296,16:37,5,4,55.6,19,92,,,,,,
330,Erik,Karlsson,D,2018-19,28,SJS,NHL,53,3,42,45,6,22,1,2,0,1,24,18,0,169,1.8,,1298,24:29,1,1,50.0,69,44,,,,,,
331,Melker,Karlsson,C,2018-19,28,SJS,NHL,79,12,4,16,-1,26,12,0,0,2,4,0,0,79,15.2,,908,11:30,14,12,53.8,39,67,,,,,,
332,William,Karlsson,C,2018-19,26,VEG,NHL,82,24,32,56,1,16,16,7,1,5,23,7,2,169,14.2,,1545,18:51,588,646,47.6,55,51,,,,,,
333,Ondřej,Kaše,RW,2018-19,23,ANA,NHL,30,11,9,20,0,2,10,1,0,2,6,3,0,94,11.7,,470,15:39,9,18,33.3,11,17,,,,,,
334,Brady,Keeper,D,2018-19,22,FLA,NHL,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,13,12:40,0,0,,1,2,,,,,,
335,Duncan,Keith,D,2018-19,35,CHI,NHL,82,6,34,40,13,70,6,0,0,1,30,3,1,141,4.3,,1887,23:01,0,0,,144,42,,,,,,
336,Clayton,Keller,C,2018-19,20,ARI,NHL,82,14,33,47,-21,24,13,1,0,5,15,18,0,200,7.0,,1495,18:14,28,56,33.3,21,16,,,,,,
337,Mario,Kempe,C,2018-19,30,ARI,NHL,52,4,5,9,5,18,4,0,0,0,5,0,0,57,7.0,,582,11:11,126,203,38.3,30,105,,,,,,
338,Michal,Kempný,D,2018-19,28,WSH,NHL,71,6,19,25,24,60,6,0,0,3,19,0,0,111,5.4,,1362,19:11,0,0,,135,84,,,,,,
339,Alexander,Kerfoot,C,2018-19,24,COL,NHL,78,15,27,42,-9,38,11,4,0,1,15,12,0,116,12.9,,1161,14:53,274,215,56.0,29,22,,,,,,
340,Ryan,Kesler,C,2018-19,34,ANA,NHL,60,5,3,8,-19,44,4,1,0,1,1,2,0,86,5.8,,990,16:30,582,463,55.7,56,93,,,,,,
341,Phil,Kessel,RW,2018-19,31,PIT,NHL,82,27,55,82,-19,28,15,12,0,10,31,24,0,215,12.6,,1474,17:59,4,5,44.4,18,12,,,,,,
342,Jujhar,Khaira,LW,2018-19,24,EDM,NHL,60,3,15,18,-12,43,2,0,1,0,14,0,1,64,4.7,,754,12:34,55,71,43.7,33,123,,,,,,
343,Alex,Killorn,C,2018-19,29,TBL,NHL,82,18,22,40,22,45,15,2,1,2,18,3,1,153,11.8,,1220,14:52,2,8,20.0,23,88,,,,,,
344,Bogdan,Kiselevich,D,2018-19,28,FLA,NHL,32,0,8,8,-3,12,0,0,0,0,8,0,0,14,0.0,,475,14:51,0,0,,21,49,,,,,,
345,Oscar,Klefbom,D,2018-19,25,EDM,NHL,61,5,23,28,-11,16,4,1,0,2,13,10,0,167,3.0,,1463,23:59,0,0,,102,44,,,,,,
346,John,Klingberg,D,2018-19,26,DAL,NHL,64,10,35,45,6,12,5,5,0,5,20,15,0,153,6.5,,1570,24:32,0,0,,77,42,,,,,,
347,Justin,Kloos,C,2018-19,25,ANA,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,7,7:04,0,0,,0,2,,,,,,
348,Corban,Knight,C,2018-19,28,PHI,NHL,23,1,3,4,-5,0,1,0,0,0,3,0,0,15,6.7,,223,9:41,63,58,52.1,13,9,,,,,,
349,Mikko,Koivu,C,2018-19,35,MIN,NHL,48,8,21,29,-2,22,6,2,0,0,10,10,1,89,9.0,,878,18:18,488,406,54.6,32,13,,,,,,
350,Leo,Komarov,C,2018-19,32,NYI,NHL,82,6,20,26,18,42,6,0,0,1,20,0,0,78,7.7,,1139,13:53,84,100,45.7,38,203,,,,,,
351,Anže,Kopitar,C,2018-19,31,LAK,NHL,81,22,38,60,-20,30,19,1,2,3,20,18,0,156,14.1,,1807,22:18,1002,817,55.1,66,59,,,,,,
352,Kalle,Kossila,LW,2018-19,25,ANA,NHL,8,1,0,1,-1,4,1,0,0,1,0,0,0,11,9.1,,82,10:18,30,28,51.7,3,5,,,,,,
353,Jesperi,Kotkaniemi,C,2018-19,18,MTL,NHL,79,11,23,34,1,26,10,1,0,2,19,4,0,134,8.2,,1086,13:44,359,426,45.7,41,66,,,,,,
354,Ilya,Kovalchuk,LW,2018-19,35,LAK,NHL,64,16,18,34,-26,10,12,4,0,1,13,5,0,141,11.3,,1039,16:14,16,20,44.4,19,28,,,,,,
355,Chris,Kreider,C,2018-19,27,NYR,NHL,79,28,24,52,4,57,21,7,0,2,19,5,0,201,13.9,,1375,17:24,27,45,37.5,49,159,,,,,,
356,David,Krejčí,C,2018-19,32,BOS,NHL,81,20,53,73,7,16,14,6,0,4,43,10,0,139,14.4,,1432,17:41,530,565,48.4,24,28,,,,,,
357,Niklas,Kronwall,D,2018-19,38,DET,NHL,79,3,24,27,-5,40,2,1,0,0,17,7,0,71,4.2,,1576,19:57,0,0,,96,84,,,,,,
358,Torey,Krug,D,2018-19,27,BOS,NHL,64,6,47,53,-2,33,4,2,0,2,19,28,0,151,4.0,,1363,21:18,0,0,,60,53,,,,,,
359,Marcus,Krüger,C,2018-19,28,CHI,NHL,74,4,8,12,-2,30,4,0,0,2,7,0,1,74,5.4,,771,10:25,188,203,48.1,34,51,,,,,,
360,Ryan,Kuffner,LW,2018-19,22,DET,NHL,10,0,0,0,-4,0,0,0,0,0,0,0,0,8,0.0,,109,10:56,0,2,0.0,5,4,,,,,,
361,Karson,Kuhlman,C,2018-19,23,BOS,NHL,11,3,2,5,5,2,3,0,0,1,2,0,0,15,20.0,,134,12:09,1,0,100.0,4,6,,,,,,
362,Tom,Kühnhackl,RW,2018-19,27,NYI,NHL,36,4,5,9,1,10,4,0,0,0,4,0,1,30,13.3,,457,12:41,0,2,0.0,41,48,,,,,,
363,Brett,Kulak,D,2018-19,25,MTL,NHL,57,6,11,17,12,31,5,0,1,3,11,0,0,102,5.9,,1017,17:51,0,0,,64,107,,,,,,
364,Dmitry,Kulikov,D,2018-19,28,WPG,NHL,57,0,6,6,4,47,0,0,0,0,6,0,0,40,0.0,,893,15:40,0,0,,71,88,,,,,,
365,Luke,Kunin,C,2018-19,21,MIN,NHL,49,6,11,17,-9,27,6,0,0,1,10,1,0,88,6.8,,778,15:53,88,112,44.0,34,67,,,,,,
366,Chris,Kunitz,LW,2018-19,39,CHI,NHL,56,5,5,10,-7,23,5,0,0,1,5,0,0,44,11.4,,507,9:04,2,5,28.6,15,85,,,,,,
367,Janne,Kuokkanen,C,2018-19,20,CAR,NHL,7,0,0,0,-2,4,0,0,0,0,0,0,0,6,0.0,,76,10:55,0,0,,3,0,,,,,,
368,Sean,Kuraly,C,2018-19,26,BOS,NHL,71,8,13,21,6,38,8,0,0,3,13,0,0,134,6.0,,978,13:46,285,245,53.8,35,129,,,,,,
369,Evgeny,Kuznetsov,C,2018-19,26,WSH,NHL,76,21,51,72,7,50,13,8,0,3,36,15,0,193,10.9,,1428,18:47,396,627,38.7,20,46,,,,,,
370,Oliver,Kylington,D,2018-19,21,CGY,NHL,38,3,5,8,3,10,3,0,0,1,5,0,0,21,14.3,,472,12:25,0,0,,41,11,,,,,,
371,Jordan,Kyrou,C,2018-19,20,STL,NHL,16,1,2,3,-1,4,1,0,0,0,2,0,0,16,6.3,,155,9:40,2,0,100.0,3,2,,,,,,
372,Joel,L'Esperance,RW,2018-19,23,DAL,NHL,18,2,0,2,-4,6,1,1,0,0,0,0,0,24,8.3,,220,12:15,26,30,46.4,4,22,,,,,,
373,Kevin,Labanc,RW,2018-19,23,SJS,NHL,82,17,39,56,-1,36,15,2,0,4,21,18,0,130,13.1,,1150,14:01,9,14,39.1,16,66,,,,,,
374,Paul,Ladue,D,2018-19,26,LAK,NHL,33,2,3,5,0,12,2,0,0,1,3,0,0,33,6.1,,436,13:13,0,0,,25,51,,,,,,
375,Patrik,Laine,RW,2018-19,20,WPG,NHL,82,30,20,50,-24,42,15,15,0,3,12,8,0,245,12.2,,1413,17:14,11,19,36.7,44,70,,,,,,
376,Maxime,Lajoie,D,2018-19,21,OTT,NHL,56,7,8,15,-25,20,3,4,0,0,4,4,0,79,8.9,,1059,18:54,0,0,,82,34,,,,,,
377,Nick,Lappin,RW,2018-19,26,NJD,NHL,11,0,0,0,-6,0,0,0,0,0,0,0,0,11,0.0,,151,13:41,5,1,83.3,3,16,,,,,,
378,Jacob,Larsson,D,2018-19,21,ANA,NHL,49,0,5,5,-4,16,0,0,0,0,5,0,0,57,0.0,,839,17:07,0,1,0.0,59,41,,,,,,
379,Johan,Larsson,LW,2018-19,26,BUF,NHL,73,6,8,14,-8,37,5,0,1,0,8,0,0,79,7.6,,1043,14:18,503,490,50.7,44,112,,,,,,
380,Brian,Lashoff,D,2018-19,28,DET,NHL,4,0,1,1,-1,2,0,0,0,0,1,0,0,2,0.0,,55,13:40,0,0,,4,3,,,,,,
381,Jeremy,Lauzon,D,2018-19,21,BOS,NHL,16,1,0,1,-1,2,1,0,0,1,0,0,0,11,9.1,,249,15:32,0,0,,15,15,,,,,,
382,Anders,Lee,LW,2018-19,28,NYI,NHL,82,28,23,51,20,58,18,10,0,5,17,6,0,204,13.7,,1401,17:05,75,80,48.4,51,103,,,,,,
383,Jori,Lehterä,C,2018-19,31,PHI,NHL,27,1,2,3,-7,33,1,0,0,0,2,0,0,17,5.9,,246,9:07,79,67,54.1,7,29,,,,,,
384,Brendan,Leipsic,LW,2018-19,24,TOT,NHL,62,7,16,23,-14,24,6,1,0,1,13,3,0,92,7.6,,855,13:47,7,6,53.8,28,56,,,,,,
385,Josh,Leivo,LW,2018-19,25,TOT,NHL,76,14,10,24,5,32,11,3,0,2,6,4,0,151,9.3,,1066,14:02,15,26,36.6,23,44,,,,,,
386,Brendan,Lemieux,LW,2018-19,22,TOT,NHL,63,12,5,17,6,108,12,0,0,1,5,0,0,67,17.9,,570,9:03,7,13,35.0,31,129,,,,,,
387,Mark,Letestu,C,2018-19,33,CBJ,NHL,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,19,9:20,5,1,83.3,0,3,,,,,,
388,Tyler,Lewington,D,2018-19,24,WSH,NHL,2,1,1,2,3,7,1,0,0,0,1,0,0,3,33.3,,28,13:48,0,0,,1,4,,,,,,
389,Trevor,Lewis,C,2018-19,32,LAK,NHL,44,3,9,12,-9,9,3,0,0,1,9,0,0,87,3.4,,617,14:01,57,67,46.0,25,53,,,,,,
390,Oscar,Lindberg,C,2018-19,27,TOT,NHL,55,9,11,20,4,28,9,0,0,0,10,1,0,91,9.9,,686,12:28,101,122,45.3,27,104,,,,,,
391,Oskar,Lindblom,LW,2018-19,22,PHI,NHL,81,17,16,33,-9,20,15,2,0,2,15,1,0,162,10.5,,1113,13:45,3,7,30.0,52,68,,,,,,
392,Esa,Lindell,D,2018-19,24,DAL,NHL,82,11,21,32,14,33,5,4,2,1,18,3,0,132,8.3,,1995,24:20,0,0,,161,143,,,,,,
393,Ryan,Lindgren,D,2018-19,20,NYR,NHL,5,0,0,0,-6,8,0,0,0,0,0,0,0,8,0.0,,73,14:35,0,0,,9,11,,,,,,
394,Anton,Lindholm,D,2018-19,24,COL,NHL,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,14,7:11,0,0,,1,1,,,,,,
395,Elias,Lindholm,C,2018-19,24,CGY,NHL,81,27,51,78,30,20,17,9,1,5,31,17,3,182,14.8,,1623,20:02,509,428,54.3,39,82,,,,,,
396,Pär,Lindholm,C,2018-19,27,TOT,NHL,65,1,12,13,5,18,1,0,0,0,12,0,0,65,1.5,,738,11:21,204,203,50.1,55,58,,,,,,
397,Bryan,Little,RW,2018-19,31,WPG,NHL,82,15,26,41,-12,26,11,4,0,5,21,3,2,126,11.9,,1298,15:50,526,476,52.5,29,62,,,,,,
398,Blake,Lizotte,C,2018-19,21,LAK,NHL,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,11,11:12,4,4,50.0,1,0,,,,,,
399,Ryan,Lomberg,LW,2018-19,24,CGY,NHL,4,0,0,0,0,17,0,0,0,0,0,0,0,1,0.0,,28,6:59,0,0,,0,12,,,,,,
400,Ben,Lovejoy,D,2018-19,34,TOT,NHL,71,2,7,9,-1,37,2,0,0,0,7,0,0,95,2.1,,1213,17:05,0,0,,118,76,,,,,,
401,Adam,Lowry,LW,2018-19,25,WPG,NHL,78,12,11,23,6,33,11,0,1,3,9,0,2,105,11.4,,1142,14:38,643,473,57.6,49,223,,,,,,
402,Milan,Lucic,LW,2018-19,30,EDM,NHL,79,6,14,20,-9,91,4,2,0,0,12,2,0,74,8.1,,1046,13:14,25,20,55.6,22,259,,,,,,
403,Isac,Lundeström,C,2018-19,19,ANA,NHL,15,0,2,2,-1,2,0,0,0,0,2,0,0,13,0.0,,195,13:02,21,43,32.8,5,4,,,,,,
404,Ilya,Lyubushkin,D,2018-19,24,ARI,NHL,41,0,4,4,-9,13,0,0,0,0,4,0,0,27,0.0,,563,13:44,0,0,,61,150,,,,,,
405,Olli,Määttä,D,2018-19,24,PIT,NHL,60,1,13,14,9,12,0,1,0,1,10,3,0,74,1.4,,1115,18:35,0,0,,116,97,,,,,,
406,Andrew,MacDonald,D,2018-19,32,PHI,NHL,47,0,9,9,-5,18,0,0,0,0,7,0,2,41,0.0,,771,16:24,0,0,,95,30,,,,,,
407,Jacob,MacDonald,D,2018-19,25,FLA,NHL,2,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,,24,12:03,0,0,,1,1,,,,,,
408,Mackenzie,MacEachern,LW,2018-19,24,STL,NHL,29,3,2,5,0,10,3,0,0,1,2,0,0,33,9.1,,233,8:02,0,0,,4,49,,,,,,
409,Zack,MacEwen,C,2018-19,22,VAN,NHL,4,0,1,1,-4,5,0,0,0,0,1,0,0,2,0.0,,29,7:11,0,1,0.0,1,4,,,,,,
410,Derek,MacKenzie,C,2018-19,37,FLA,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,2:43,2,1,66.7,0,0,,,,,,
411,Saku,Mäenalanen,RW,2018-19,24,CAR,NHL,34,4,4,8,0,20,4,0,0,0,4,0,0,36,11.1,,321,9:26,6,15,28.6,10,45,,,,,,
412,Josh,Mahura,D,2018-19,20,ANA,NHL,17,1,4,5,0,4,1,0,0,0,1,3,0,20,5.0,,243,14:18,0,0,,18,6,,,,,,
413,Denis,Malgin,C,2018-19,22,FLA,NHL,50,7,9,16,-10,14,7,0,0,0,8,1,0,66,10.6,,644,12:53,36,56,39.1,21,40,,,,,,
414,Brad,Malone,C,2018-19,29,EDM,NHL,16,0,0,0,0,4,0,0,0,0,0,0,0,13,0.0,,143,8:57,32,40,44.4,5,35,,,,,,
415,Andrew,Mangiapane,LW,2018-19,22,CGY,NHL,44,8,5,13,11,12,8,0,0,1,5,0,0,65,12.3,,464,10:33,6,3,66.7,17,43,,,,,,
416,Brandon,Manning,D,2018-19,28,TOT,NHL,39,2,2,4,-15,25,2,0,0,0,2,0,0,33,6.1,,579,14:50,0,0,,40,63,,,,,,
417,Anthony,Mantha,RW,2018-19,24,DET,NHL,67,25,23,48,-8,30,18,7,0,1,17,6,0,198,12.6,,1194,17:50,22,28,44.0,23,67,,,,,,
418,Brad,Marchand,LW,2018-19,30,BOS,NHL,79,36,64,100,15,96,23,10,3,9,36,24,4,231,15.6,,1550,19:37,45,60,42.9,19,46,,,,,,
419,Jonathan,Marchessault,C,2018-19,28,VEG,NHL,82,25,34,59,2,52,20,5,0,6,23,11,0,278,9.0,,1488,18:09,92,155,37.2,22,98,,,,,,
420,Martin,Marinčin,D,2018-19,26,TOR,NHL,24,1,4,5,-4,12,1,0,0,0,4,0,0,34,2.9,,365,15:12,0,1,0.0,21,21,,,,,,
421,Patrick,Marleau,C,2018-19,39,TOR,NHL,82,16,21,37,-6,28,12,4,0,3,15,6,0,161,9.9,,1340,16:21,104,99,51.2,41,74,,,,,,
422,Mitch,Marner,RW,2018-19,21,TOR,NHL,82,26,68,94,22,22,22,3,1,5,48,18,2,233,11.2,,1625,19:49,7,5,58.3,43,29,,,,,,
423,Cooper,Marody,C,2018-19,22,EDM,NHL,6,0,0,0,-1,0,0,0,0,0,0,0,0,6,0.0,,41,6:55,9,17,34.6,0,0,,,,,,
424,Pat,Maroon,LW,2018-19,30,STL,NHL,74,10,18,28,-3,64,8,2,0,3,9,9,0,118,8.5,,1049,14:10,2,3,40.0,7,135,,,,,,
425,Danick,Martel,LW,2018-19,24,TBL,NHL,9,0,2,2,3,8,0,0,0,0,2,0,0,16,0.0,,92,10:11,1,1,50.0,1,12,,,,,,
426,Matt,Martin,LW,2018-19,29,NYI,NHL,67,6,8,14,5,53,6,0,0,1,8,0,0,62,9.7,,766,11:26,6,9,40.0,42,275,,,,,,
427,Jordan,Martinook,LW,2018-19,26,CAR,NHL,82,15,10,25,1,38,14,0,1,5,10,0,0,146,10.3,,1188,14:29,150,191,44.0,46,199,,,,,,
428,Andreas,Martinsen,LW,2018-19,28,CHI,NHL,24,1,3,4,-5,14,1,0,0,0,3,0,0,21,4.8,,190,7:56,3,4,42.9,9,83,,,,,,
429,Mike,Matheson,D,2018-19,24,FLA,NHL,75,8,19,27,-24,44,8,0,0,2,11,6,2,129,6.2,,1674,22:19,0,1,0.0,132,63,,,,,,
430,Auston,Matthews,C,2018-19,21,TOR,NHL,68,37,36,73,-9,12,25,12,0,5,28,8,0,251,14.7,,1262,18:33,475,436,52.1,60,28,,,,,,
431,Scott,Mayfield,D,2018-19,26,NYI,NHL,79,4,15,19,18,68,3,0,1,0,15,0,0,104,3.8,,1480,18:44,0,1,0.0,159,118,,,,,,
432,Charlie,McAvoy,D,2018-19,21,BOS,NHL,54,7,21,28,14,45,6,1,0,3,19,1,1,79,8.9,,1197,22:10,0,0,,91,92,,,,,,
433,Max,McCormick,LW,2018-19,26,OTT,NHL,14,1,0,1,-6,4,1,0,0,0,0,0,0,12,8.3,,105,7:30,0,1,0.0,6,21,,,,,,
434,Ian,McCoshen,D,2018-19,23,FLA,NHL,19,1,1,2,-2,8,1,0,0,0,1,0,0,15,6.7,,253,13:19,0,0,,13,41,,,,,,
435,Connor,McDavid,C,2018-19,22,EDM,NHL,78,41,75,116,3,20,31,9,1,9,50,24,1,240,17.1,,1781,22:50,428,490,46.6,30,39,,,,,,
436,Ryan,McDonagh,D,2018-19,29,TBL,NHL,82,9,37,46,38,34,9,0,0,1,31,3,3,128,7.0,,1811,22:05,0,0,,161,98,,,,,,
437,Jamie,McGinn,LW,2018-19,30,FLA,NHL,19,4,3,7,-5,6,3,1,0,1,3,0,0,23,17.4,,203,10:41,1,0,100.0,3,34,,,,,,
438,Dylan,McIlrath,D,2018-19,26,DET,NHL,7,0,0,0,2,4,0,0,0,0,0,0,0,6,0.0,,106,15:11,0,0,,7,19,,,,,,
439,Greg,McKegg,C,2018-19,26,CAR,NHL,41,6,5,11,-2,8,6,0,0,1,5,0,0,27,22.2,,437,10:40,146,140,51.0,18,30,,,,,,
440,Cody,McLeod,LW,2018-19,34,TOT,NHL,38,1,0,1,-13,67,1,0,0,0,0,0,0,22,4.5,,246,6:29,0,1,0.0,10,112,,,,,,
441,Adam,McQuaid,D,2018-19,32,TOT,NHL,50,3,4,7,2,42,3,0,0,1,3,0,1,28,10.7,,789,15:47,0,0,,88,122,,,,,,
442,Wade,Megan,C,2018-19,28,DET,NHL,11,0,1,1,-4,2,0,0,0,0,1,0,0,16,0.0,,87,7:53,28,23,54.9,4,4,,,,,,
443,Jaycob,Megna,D,2018-19,26,ANA,NHL,28,1,3,4,-1,12,1,0,0,0,3,0,0,31,3.2,,407,14:32,0,0,,29,32,,,,,,
444,Timo,Meier,RW,2018-19,22,SJS,NHL,78,30,36,66,9,55,24,6,0,2,31,4,1,250,12.0,,1324,16:58,12,26,31.6,40,99,,,,,,
445,Dakota,Mermis,D,2018-19,25,ARI,NHL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,11,11:20,0,0,,0,0,,,,,,
446,Jonathon,Merrill,D,2018-19,26,VEG,NHL,57,3,12,15,16,53,2,0,1,0,12,0,0,72,4.2,,1019,17:53,0,0,,72,71,,,,,,
447,Marc,Methot,D,2018-19,33,DAL,NHL,9,0,0,0,-3,6,0,0,0,0,0,0,0,3,0.0,,152,16:56,0,0,,10,15,,,,,,
448,Sonny,Milano,LW,2018-19,22,CBJ,NHL,8,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,,67,8:19,0,0,,0,5,,,,,,
449,Colin,Miller,D,2018-19,26,VEG,NHL,65,3,26,29,0,44,2,1,0,0,14,12,0,131,2.3,,1277,19:39,0,0,,64,122,,,,,,
450,J.T.,Miller,C,2018-19,25,TBL,NHL,75,13,34,47,8,30,9,4,0,4,18,16,0,108,12.0,,1100,14:40,259,265,49.4,23,115,,,,,,
451,Kevan,Miller,D,2018-19,31,BOS,NHL,39,0,7,7,8,35,0,0,0,0,7,0,0,32,0.0,,692,17:45,0,0,,79,73,,,,,,
452,Casey,Mittelstadt,C,2018-19,20,BUF,NHL,77,12,13,25,-19,10,9,3,0,1,6,7,0,118,10.2,,1036,13:27,213,323,39.7,16,30,,,,,,
453,Sean,Monahan,C,2018-19,24,CGY,NHL,78,34,48,82,7,12,22,12,0,5,37,11,0,211,16.1,,1486,19:03,454,434,51.1,24,36,,,,,,
454,Trevor,Moore,LW,2018-19,23,TOR,NHL,25,2,6,8,1,2,2,0,0,0,6,0,0,26,7.7,,227,9:06,0,0,,7,15,,,,,,
455,Samuel,Morin,D,2018-19,23,PHI,NHL,5,0,0,0,-3,4,0,0,0,0,0,0,0,5,0.0,,62,12:22,0,0,,7,9,,,,,,
456,Josh,Morrissey,D,2018-19,23,WPG,NHL,59,6,25,31,9,14,2,3,1,2,17,7,1,95,6.3,,1322,22:24,0,0,,107,55,,,,,,
457,Joseph,Morrow,D,2018-19,26,WPG,NHL,41,1,6,7,0,20,1,0,0,0,6,0,0,40,2.5,,572,13:58,0,0,,37,37,,,,,,
458,Mirco,Müller,D,2018-19,23,NJD,NHL,53,1,10,11,-3,17,1,0,0,0,10,0,0,39,2.6,,958,18:04,0,0,,61,75,,,,,,
459,Connor,Murphy,D,2018-19,25,CHI,NHL,52,5,8,13,12,40,5,0,0,1,8,0,0,84,6.0,,1013,19:29,0,0,,91,119,,,,,,
460,Ryan,Murphy,D,2018-19,25,TOT,NHL,3,0,1,1,1,0,0,0,0,0,0,1,0,1,0.0,,34,11:10,0,0,,3,1,,,,,,
461,Ryan,Murray,D,2018-19,25,CBJ,NHL,56,1,28,29,20,10,1,0,0,0,27,1,0,71,1.4,,1201,21:26,0,0,,93,27,,,,,,
462,Philippe,Myers,D,2018-19,22,PHI,NHL,21,1,1,2,-5,2,1,0,0,0,1,0,0,25,4.0,,323,15:22,0,0,,8,42,,,,,,
463,Tyler,Myers,D,2018-19,28,WPG,NHL,80,9,22,31,11,63,8,0,1,3,14,7,1,156,5.8,,1628,20:21,0,0,,99,97,,,,,,
464,Vladislav,Namestnikov,C,2018-19,26,NYR,NHL,78,11,20,31,-7,44,8,1,2,3,15,2,3,119,9.2,,1232,15:48,22,32,40.7,62,140,,,,,,
465,Riley,Nash,C,2018-19,29,CBJ,NHL,78,3,9,12,-8,19,3,0,0,1,9,0,0,79,3.8,,846,10:50,150,183,45.0,43,72,,,,,,
466,Martin,Nečas,C,2018-19,20,CAR,NHL,7,1,1,2,0,2,1,0,0,0,1,0,0,6,16.7,,70,10:01,16,28,36.4,2,3,,,,,,
467,Brock,Nelson,C,2018-19,27,NYI,NHL,82,25,28,53,20,28,22,2,1,3,22,6,0,181,13.8,,1474,17:58,594,652,47.7,55,51,,,,,,
468,Casey,Nelson,D,2018-19,26,BUF,NHL,38,1,5,6,1,13,1,0,0,0,5,0,0,37,2.7,,586,15:25,0,0,,36,44,,,,,,
469,Patrik,Nemeth,D,2018-19,26,COL,NHL,74,1,9,10,5,53,1,0,0,0,8,0,1,57,1.8,,1220,16:29,1,0,100.0,131,137,,,,,,
470,Valeri,Nichushkin,RW,2018-19,23,DAL,NHL,57,0,10,10,-4,0,0,0,0,0,10,0,0,65,0.0,,679,11:55,3,3,50.0,32,71,,,,,,
471,Frans,Nielsen,C,2018-19,34,DET,NHL,72,10,25,35,-7,14,10,0,0,4,16,8,1,120,8.3,,1201,16:41,450,473,48.8,44,79,,,,,,
472,Matthew,Nieto,LW,2018-19,26,COL,NHL,64,4,19,23,2,8,3,0,1,1,17,0,2,86,4.7,,881,13:46,9,8,52.9,26,50,,,,,,
473,Boo,Nieves,C,2018-19,25,NYR,NHL,43,4,6,10,-4,8,4,0,0,1,6,0,0,34,11.8,,415,9:39,88,139,38.8,18,33,,,,,,
474,Sami,Niku,D,2018-19,22,WPG,NHL,30,1,3,4,0,2,1,0,0,0,3,0,0,19,5.3,,418,13:55,0,0,,30,10,,,,,,
475,Jacob,Nilsson,C,2018-19,25,CHI,NHL,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,16,7:52,3,5,37.5,1,1,,,,,,
476,Matt,Niskanen,D,2018-19,32,WSH,NHL,80,8,17,25,-3,41,7,1,0,1,15,1,1,143,5.6,,1755,21:56,0,0,,137,167,,,,,,
