,Player First Name,Player Last Name,Position,Season,Age,Team,League,Games Played,Goals,Assists,Points,+/-,Penalties in Minutes,Even Strength Goals,Power Play Goals,Short Handed Goals,Game-Winning Goals,Even Strength Assists,Power Play Assists,Short-Handed Assists,Shots On Goals,Shooting Percentage,Total Shoot Assists,Time on Minutes,Average Time on Ice,Faceoff Wins,Faceoff Losses,Faceoff Percentage,Blocks,Hits,Takeaways,Giveaways,Awards,Injury Time,Total Time Out This Year,Injury Description
601,Jack,McBain,C,2021-22,22,ARI,NHL,10,2,1,3,-6,6,2,0,0,0,1,0,0,13,15.4,,142,14:11,35,68,34.0,9,33,,,,0,0,
602,Jake,McCabe,D,2021-22,28,CHI,NHL,75,4,18,22,-27,33,4,0,0,0,18,0,0,80,5.0,,1523,20:18,0,0,,167,166,,,,0,0,
603,Michael,McCarron,RW,2021-22,26,NSH,NHL,51,7,7,14,10,70,6,0,1,2,6,1,0,51,13.7,,530,10:23,192,161,54.4,31,116,,,,0,0,
604,Ben,McCartney,F,2021-22,20,ARI,NHL,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,,28,14:03,0,1,0.0,0,7,,,,0,0,
605,Max,McCormick,LW,2021-22,29,SEA,NHL,10,0,0,0,1,10,0,0,0,0,0,0,0,8,0.0,,81,8:06,2,2,50.0,3,11,,,,0,0,
606,Connor,McDavid,C,2021-22,25,EDM,NHL,80,44,79,123,28,45,34,10,0,9,44,34,1,314,14.0,,1765,22:04,562,484,53.7,26,75,,,,0,0,
607,Ryan,McDonagh,D,2021-22,32,TBL,NHL,71,4,22,26,15,16,4,0,0,0,21,1,0,85,4.7,,1594,22:27,0,1,0.0,137,96,,,,0,0,
608,Brock,McGinn,LW,2021-22,27,PIT,NHL,64,12,10,22,0,14,12,0,0,2,10,0,0,99,12.1,,960,15:00,16,28,36.4,50,94,,,,0,0,
609,Greg,McKegg,C,2021-22,29,NYR,NHL,43,2,3,5,-11,6,2,0,0,0,2,0,1,25,8.0,,467,10:52,72,88,45.0,22,50,,,,0,0,
610,Marc,McLaughlin,F,2021-22,22,BOS,NHL,11,3,0,3,-1,8,3,0,0,0,0,0,0,12,25.0,,115,10:29,5,10,33.3,2,15,,,,0,0,
611,Michael,McLeod,C,2021-22,23,NJD,NHL,77,6,14,20,-13,52,6,0,0,0,13,0,1,78,7.7,,1026,13:20,604,451,57.3,34,145,,,,0,0,
612,Ryan,McLeod,C,2021-22,22,EDM,NHL,71,9,12,21,-2,12,7,2,0,1,9,3,0,82,11.0,,906,12:46,248,277,47.2,25,28,,,,0,0,
613,Connor,McMichael,C,2021-22,21,WSH,NHL,68,9,9,18,-3,10,9,0,0,0,9,0,0,105,8.6,,712,10:28,148,197,42.9,22,46,,,,0,0,
614,Brayden,McNabb,D,2021-22,31,VEG,NHL,69,3,15,18,10,42,3,0,0,0,14,0,1,85,3.5,,1359,19:42,0,0,,179,154,,,,0,0,
615,Mason,McTavish,C,2021-22,19,ANA,NHL,9,2,1,3,3,2,2,0,0,1,0,1,0,12,16.7,,118,13:05,0,3,0.0,6,8,,,,0,0,
616,Jaycob,Megna,D,2021-22,29,SJS,NHL,44,2,6,8,-1,16,2,0,0,0,6,0,0,40,5.0,,841,19:07,0,0,,92,71,,,,0,0,
617,Jayson,Megna,C,2021-22,31,COL,NHL,20,0,3,3,-2,4,0,0,0,0,3,0,0,19,0.0,,206,10:18,56,60,48.3,9,27,,,,0,0,
618,Timo,Meier,RW,2021-22,25,SJS,NHL,77,35,41,76,-3,54,23,12,0,8,35,6,0,326,10.7,,1475,19:09,18,19,48.6,61,162,,,,0,0,
619,Nicolas,Meloche,D,2021-22,24,SJS,NHL,50,2,5,7,-17,39,2,0,0,1,4,0,1,36,5.6,,844,16:53,0,0,,54,158,,,,0,0,
620,Dawson,Mercer,C,2021-22,20,NJD,NHL,82,17,25,42,-25,28,14,2,1,2,21,3,1,154,11.0,,1356,16:32,209,381,35.4,35,26,,,,0,0,
621,Nicholas,Merkley,RW,2021-22,24,SJS,NHL,9,1,2,3,-2,0,1,0,0,0,1,1,0,7,14.3,,112,12:25,6,5,54.5,2,9,,,,0,0,
622,Ryan,Merkley,D,2021-22,21,SJS,NHL,39,1,5,6,-10,8,1,0,0,0,3,2,0,36,2.8,,600,15:23,0,0,,22,12,,,,0,0,
623,Dakota,Mermis,D,2021-22,28,MIN,NHL,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,,28,13:54,0,0,,1,3,,,,0,0,
624,Jonathon,Merrill,D,2021-22,29,MIN,NHL,69,4,16,20,15,22,4,0,0,0,16,0,0,59,6.8,,1181,17:07,0,0,,112,46,,,,0,0,
625,Victor,Mete,D,2021-22,23,OTT,NHL,37,0,7,7,-19,4,0,0,0,0,6,1,0,27,0.0,,541,14:37,0,0,,38,13,,,,0,0,
626,Carson,Meyer,RW,2021-22,24,CBJ,NHL,13,1,2,3,0,6,1,0,0,0,2,0,0,13,7.7,,107,8:14,0,0,,2,27,,,,0,0,
627,Ben,Meyers,F,2021-22,23,COL,NHL,5,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,,50,9:57,11,13,45.8,1,1,,,,0,0,
628,Jacob,Middleton,D,2021-22,26,TOT,NHL,66,4,10,14,10,82,4,0,0,0,8,1,1,73,5.5,,1233,18:41,0,0,,124,118,,,,0,0,
629,Ilya,Mikheyev,F,2021-22,27,TOR,NHL,53,21,11,32,16,26,13,4,4,4,10,1,0,147,14.3,,809,15:16,0,2,0.0,18,52,,,,0,0,
630,Niko,Mikkola,D,2021-22,25,STL,NHL,54,3,10,13,-6,55,2,0,1,0,10,0,0,58,5.2,,917,16:59,0,0,,81,109,,,,0,0,
631,Sonny,Milano,LW,2021-22,25,ANA,NHL,66,14,20,34,-9,10,9,5,0,3,15,5,0,94,14.9,,1008,15:17,0,2,0.0,15,27,,,,0,0,
632,Colin,Miller,D,2021-22,29,BUF,NHL,38,2,12,14,-2,21,2,0,0,0,9,3,0,48,4.2,,721,18:59,0,0,,42,50,,,,0,0,
633,J.T.,Miller,C,2021-22,28,VAN,NHL,80,32,67,99,15,47,24,8,0,6,35,30,2,206,15.5,,1686,21:05,667,566,54.1,56,172,,,,0,0,
634,K'Andre,Miller,D,2021-22,22,NYR,NHL,82,7,13,20,23,24,6,1,0,2,13,0,0,102,6.9,,1690,20:36,0,0,,95,151,,,,0,0,
635,Daniil,Miromanov,D,2021-22,24,VEG,NHL,11,0,1,1,0,2,0,0,0,0,1,0,0,15,0.0,,108,9:47,0,0,,6,5,,,,0,0,
636,Ian,Mitchell,D,2021-22,23,CHI,NHL,8,0,1,1,-3,0,0,0,0,0,0,1,0,2,0.0,,95,11:56,0,0,,9,2,,,,0,0,
637,Casey,Mittelstadt,C,2021-22,23,BUF,NHL,40,6,13,19,-14,4,5,1,0,1,7,6,0,79,7.6,,645,16:07,202,250,44.7,12,19,,,,0,0,
638,Sean,Monahan,C,2021-22,27,CGY,NHL,65,8,15,23,-15,24,3,5,0,2,7,8,0,111,7.2,,914,14:04,414,365,53.1,24,59,,,,0,0,
639,Brandon,Montour,D,2021-22,27,FLA,NHL,81,11,26,37,15,48,10,1,0,1,19,7,0,153,7.2,,1450,17:54,0,0,,65,64,,,,0,0,
640,John,Moore,D,2021-22,31,BOS,NHL,7,0,1,1,2,4,0,0,0,0,0,0,1,7,0.0,,123,17:34,0,0,,11,9,,,,0,0,
641,Trevor,Moore,LW,2021-22,26,LAK,NHL,81,17,31,48,20,20,11,1,5,1,29,1,1,202,8.4,,1271,15:41,28,39,41.8,32,69,,,,0,0,
642,Josh,Morrissey,D,2021-22,26,WPG,NHL,79,12,25,37,-3,66,6,6,0,3,16,9,0,173,6.9,,1869,23:40,0,0,,104,150,,,,0,0,
643,J.J.,Moser,D,2021-22,21,ARI,NHL,43,4,11,15,-10,16,3,1,0,1,10,1,0,40,10.0,,804,18:42,0,0,,55,32,,,,0,0,
644,Tyler,Motte,C,2021-22,26,TOT,NHL,58,7,8,15,2,22,6,0,1,1,8,0,0,101,6.9,,813,14:01,11,8,57.9,58,117,,,,0,0,
645,Jacob,Moverare,D,2021-22,23,LAK,NHL,19,0,2,2,3,2,0,0,0,0,2,0,0,15,0.0,,310,16:20,0,0,,21,16,,,,0,0,
646,Connor,Murphy,D,2021-22,28,CHI,NHL,57,4,6,10,-14,47,4,0,0,1,6,0,0,71,5.6,,1240,21:46,0,0,,150,130,,,,0,0,
647,Brett,Murray,LW,2021-22,23,BUF,NHL,19,2,4,6,-3,23,2,0,0,0,3,1,0,14,14.3,,247,12:59,0,0,,2,17,,,,0,0,
648,Ryan,Murray,D,2021-22,28,COL,NHL,37,0,4,4,-3,2,0,0,0,0,3,0,1,26,0.0,,521,14:05,0,0,,41,32,,,,0,0,
649,Jake,Muzzin,D,2021-22,32,TOR,NHL,47,3,11,14,-6,16,3,0,0,0,10,0,1,75,4.0,,974,20:44,0,0,,60,105,,,,0,0,
650,Philippe,Myers,D,2021-22,25,NSH,NHL,27,1,3,4,5,12,1,0,0,0,3,0,0,28,3.6,,402,14:53,0,0,,17,50,,,,0,0,
651,Tyler,Myers,D,2021-22,31,VAN,NHL,82,1,17,18,15,66,1,0,0,0,16,1,0,128,0.8,,1802,21:59,0,0,,148,145,,,,0,0,
652,Vladislav,Namestnikov,C,2021-22,29,TOT,NHL,75,16,14,30,2,45,15,0,1,1,13,1,0,91,17.6,,1099,14:39,26,31,45.6,39,62,,,,0,0,
653,Riley,Nash,C,2021-22,32,TOT,NHL,49,0,4,4,-5,10,0,0,0,0,4,0,0,36,0.0,,560,11:26,207,190,52.1,17,46,,,,0,0,
654,James,Neal,LW,2021-22,34,STL,NHL,19,2,2,4,-1,0,1,1,0,1,1,1,0,31,6.5,,227,11:58,0,2,0.0,3,17,,,,0,0,
655,Martin,Nečas,C,2021-22,23,CAR,NHL,78,14,26,40,5,32,11,2,1,6,24,2,0,159,8.8,,1263,16:11,38,47,44.7,19,55,,,,0,0,
656,Jake,Neighbours,LW,2021-22,19,STL,NHL,9,1,1,2,-2,2,1,0,0,1,1,0,0,8,12.5,,84,9:19,1,2,33.3,1,10,,,,0,0,
657,Brock,Nelson,C,2021-22,30,NYI,NHL,72,37,22,59,-5,33,26,11,0,5,19,3,0,171,21.6,,1273,17:41,476,488,49.4,43,31,,,,0,0,
658,Patrik,Nemeth,D,2021-22,29,NYR,NHL,63,2,5,7,-9,28,2,0,0,1,5,0,0,52,3.8,,1048,16:38,0,0,,102,115,,,,0,0,
659,Alex,Newhook,C,2021-22,21,COL,NHL,71,13,20,33,11,12,10,3,0,5,17,3,0,113,11.5,,963,13:34,136,256,34.7,36,40,,,,0,0,
660,Valeri,Nichushkin,RW,2021-22,26,COL,NHL,62,25,27,52,21,14,18,5,2,5,23,4,0,180,13.9,,1180,19:02,0,5,0.0,27,89,,,,0,0,
661,Nino,Niederreiter,RW,2021-22,29,CAR,NHL,75,24,20,44,29,34,20,4,0,5,19,1,0,144,16.7,,1113,14:50,19,20,48.7,17,119,,,,0,0,
662,Markus,Niemeläinen,D,2021-22,23,EDM,NHL,20,0,1,1,-5,4,0,0,0,0,1,0,0,12,0.0,,264,13:12,0,0,,19,82,,,,0,0,
663,Matthew,Nieto,LW,2021-22,29,SJS,NHL,70,6,11,17,-20,19,6,0,0,0,11,0,0,82,7.3,,1008,14:24,2,11,15.4,47,96,,,,0,0,
664,Sami,Niku,D,2021-22,25,MTL,NHL,13,0,6,6,3,2,0,0,0,0,5,1,0,14,0.0,,199,15:17,0,0,,17,6,,,,0,0,
665,Stefan,Noesen,RW,2021-22,28,CAR,NHL,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,,29,14:20,0,0,,0,5,,,,0,0,
666,Mattias,Norlinder,D,2021-22,21,MTL,NHL,6,0,1,1,2,2,0,0,0,0,1,0,0,2,0.0,,74,12:18,0,0,,3,4,,,,0,0,
667,Joshua,Norris,C,2021-22,22,OTT,NHL,66,35,20,55,-7,16,19,16,0,8,13,7,0,172,20.3,,1226,18:35,529,507,51.1,44,79,,,,0,0,
668,Tomáš,Nosek,C,2021-22,29,BOS,NHL,75,3,14,17,-9,32,3,0,0,1,12,0,2,84,3.6,,1001,13:21,362,310,53.9,34,85,,,,0,0,
669,Thomas,Novak,C,2021-22,24,NSH,NHL,27,1,6,7,-4,2,0,1,0,0,3,3,0,25,4.0,,318,11:48,62,79,44.0,6,4,,,,0,0,
670,Ryan,Nugent-Hopkins,C,2021-22,28,EDM,NHL,63,11,39,50,3,16,7,1,3,1,15,22,2,154,7.1,,1217,19:19,178,259,40.7,34,42,,,,0,0,
671,Darnell,Nurse,D,2021-22,26,EDM,NHL,71,9,26,35,18,54,7,0,2,0,19,6,1,203,4.4,,1778,25:03,0,0,,132,196,,,,0,0,
672,Markus,Nutivaara,D,2021-22,27,FLA,NHL,1,0,1,1,0,0,0,0,0,0,1,0,0,0,,,7,7:01,0,0,,0,1,,,,0,0,
673,William,Nylander,C,2021-22,25,TOR,NHL,81,34,46,80,-9,16,21,13,0,7,28,18,0,256,13.3,,1480,18:16,34,31,52.3,30,19,,,,0,0,
674,Gustav,Nyquist,RW,2021-22,32,CBJ,NHL,82,18,35,53,-12,26,10,4,4,0,29,6,0,122,14.8,,1463,17:50,14,16,46.7,51,41,,,,0,0,
675,Liam,O'Brien,C,2021-22,27,ARI,NHL,39,2,1,3,1,106,2,0,0,0,1,0,0,36,5.6,,370,9:29,5,5,50.0,10,139,,,,0,0,
676,Drew,O'Connor,F,2021-22,23,PIT,NHL,22,3,2,5,-1,4,3,0,0,0,2,0,0,40,7.5,,226,10:17,18,34,34.6,7,12,,,,0,0,
677,Logan,O'Connor,RW,2021-22,25,COL,NHL,81,8,16,24,10,38,7,0,1,1,13,0,3,127,6.3,,1124,13:52,5,17,22.7,59,100,,,,0,0,
678,Danny,O'Regan,C,2021-22,28,ANA,NHL,5,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,,50,10:03,11,17,39.3,4,3,,,,0,0,
679,Ryan,O'Reilly,C,2021-22,30,STL,NHL,78,21,37,58,11,12,12,9,0,0,29,7,1,168,12.5,,1488,19:05,900,685,56.8,38,20,,,,0,0,
680,Jordan,Oesterle,D,2021-22,29,DET,NHL,45,2,6,8,-7,4,2,0,0,1,6,0,0,63,3.2,,823,18:17,0,0,,44,27,,,,0,0,
681,Nikita,Okhotyuk,D,2021-22,21,NJD,NHL,5,1,1,2,-2,2,1,0,0,0,1,0,0,5,20.0,,75,15:05,0,0,,1,16,,,,0,0,
682,Kyle,Okposo,RW,2021-22,33,BUF,NHL,74,21,24,45,-15,43,11,8,2,1,18,6,0,174,12.1,,1241,16:47,92,93,49.7,19,59,,,,0,0,
683,Jamie,Oleksiak,D,2021-22,29,SEA,NHL,72,1,16,17,-1,54,1,0,0,0,15,0,1,95,1.1,,1392,19:20,0,0,,86,182,,,,0,0,
684,Mathieu,Olivier,F,2021-22,24,NSH,NHL,10,0,1,1,-3,14,0,0,0,0,1,0,0,5,0.0,,101,10:06,0,1,0.0,4,23,,,,0,0,
685,Victor,Olofsson,RW,2021-22,26,BUF,NHL,72,20,29,49,-16,6,13,7,0,6,23,5,1,164,12.2,,1108,15:23,0,1,0.0,15,10,,,,0,0,
686,Dmitry,Orlov,D,2021-22,30,WSH,NHL,76,12,23,35,25,44,10,2,0,4,21,2,0,127,9.4,,1593,20:58,0,0,,94,124,,,,0,0,
687,T.J.,Oshie,C,2021-22,35,WSH,NHL,44,11,14,25,-12,18,7,4,0,1,7,6,1,77,14.3,,768,17:27,72,97,42.6,30,86,,,,0,0,
688,Alex,Ovechkin,LW,2021-22,36,WSH,NHL,77,50,40,90,8,18,33,16,1,5,27,13,0,334,15.0,,1584,20:34,4,9,30.8,25,156,,,,0,0,
689,Brayden,Pachal,D,2021-22,22,VEG,NHL,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,20,9:46,0,0,,1,2,,,,0,0,
690,Max,Pacioretty,LW,2021-22,33,VEG,NHL,39,19,18,37,8,33,15,4,0,4,10,8,0,148,12.8,,678,17:23,2,7,22.2,21,30,,,,0,0,
691,Jean-Gabriel,Pageau,C,2021-22,29,NYI,NHL,77,18,21,39,0,30,13,4,1,0,15,3,3,126,14.3,,1361,17:40,748,604,55.3,53,171,,,,0,0,
692,Ondřej,Palát,LW,2021-22,30,TBL,NHL,77,18,31,49,15,20,17,1,0,5,25,5,1,143,12.6,,1270,16:30,2,16,11.1,42,124,,,,0,0,
693,Kyle,Palmieri,RW,2021-22,30,NYI,NHL,69,15,18,33,0,57,13,2,0,6,14,4,0,156,9.6,,1078,15:37,15,36,29.4,18,77,,,,0,0,
694,Artemi,Panarin,LW,2021-22,30,NYR,NHL,75,22,74,96,21,18,17,5,0,5,42,32,0,177,12.4,,1441,19:13,1,1,50.0,14,22,,,,0,0,
695,Richard,Pánik,RW,2021-22,30,NYI,NHL,4,0,1,1,-2,0,0,0,0,0,0,1,0,4,0.0,,60,14:55,1,1,50.0,2,9,,,,0,0,
696,Cédric,Paquette,C,2021-22,28,MTL,NHL,24,0,2,2,-6,25,0,0,0,0,2,0,0,16,0.0,,213,8:52,31,73,29.8,14,58,,,,0,0,
697,Colton,Parayko,D,2021-22,28,STL,NHL,80,6,29,35,16,18,6,0,0,2,28,1,0,135,4.4,,1885,23:34,0,0,,169,72,,,,0,0,
698,Zach,Parise,LW,2021-22,37,NYI,NHL,82,15,20,35,-2,28,11,2,2,4,15,5,0,138,10.9,,1253,15:17,28,47,37.3,57,60,,,,0,0,
699,David,Pastrňák,RW,2021-22,25,BOS,NHL,72,40,37,77,13,20,25,15,0,9,26,11,0,312,12.8,,1340,18:36,7,14,33.3,14,63,,,,0,0,
700,Greg,Pateryn,D,2021-22,31,ANA,NHL,10,1,1,2,0,10,1,0,0,0,1,0,0,16,6.3,,141,14:07,0,0,,7,18,,,,0,0,
701,Nolan,Patrick,C,2021-22,23,VEG,NHL,25,2,5,7,1,6,2,0,0,0,4,1,0,34,5.9,,288,11:30,83,89,48.3,3,26,,,,0,0,
702,Nick,Paul,LW,2021-22,26,TOT,NHL,80,16,16,32,-14,39,13,2,1,2,15,0,1,166,9.6,,1321,16:31,426,419,50.4,56,106,,,,0,0,
703,Joe,Pavelski,C,2021-22,37,DAL,NHL,82,27,54,81,11,14,15,12,0,2,41,13,0,216,12.5,,1515,18:28,394,357,52.5,69,104,,,,0,0,
704,Chase,Pearson,C,2021-22,24,DET,NHL,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,20,6:45,2,2,50.0,0,4,,,,0,0,
705,Tanner,Pearson,LW,2021-22,29,VAN,NHL,68,14,20,34,9,30,13,1,0,2,18,2,0,159,8.8,,1092,16:03,20,37,35.1,41,84,,,,0,0,
706,Matthew,Peca,C,2021-22,28,STL,NHL,5,0,1,1,-1,0,0,0,0,0,1,0,0,3,0.0,,48,9:38,5,7,41.7,1,3,,,,0,0,
707,Lane,Pederson,F,2021-22,24,SJS,NHL,29,0,2,2,-16,10,0,0,0,0,2,0,0,24,0.0,,305,10:31,42,54,43.8,10,54,,,,0,0,
708,Andrew,Peeke,D,2021-22,23,CBJ,NHL,82,2,13,15,-14,60,2,0,0,0,13,0,0,72,2.8,,1761,21:29,0,0,,169,191,,,,0,0,
709,Adam,Pelech,D,2021-22,27,NYI,NHL,78,3,25,28,20,42,3,0,0,0,23,0,2,104,2.9,,1660,21:17,0,0,,128,99,,,,0,0,
710,Cole,Perfetti,C,2021-22,20,WPG,NHL,18,2,5,7,1,0,2,0,0,1,4,1,0,21,9.5,,255,14:09,0,3,0.0,2,17,,,,0,0,
711,Brendan,Perlini,LW,2021-22,25,EDM,NHL,23,4,1,5,-2,6,4,0,0,0,1,0,0,24,16.7,,193,8:22,0,1,0.0,3,29,,,,0,0,
712,Jacob,Perreault,RW,2021-22,19,ANA,NHL,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,11,11:05,0,0,,1,0,,,,0,0,
713,Mathieu,Perreault,C,2021-22,34,MTL,NHL,25,4,5,9,2,4,4,0,0,0,4,1,0,27,14.8,,281,11:15,36,35,50.7,11,35,,,,0,0,
714,David,Perron,LW,2021-22,33,STL,NHL,67,27,30,57,8,48,16,11,0,2,15,15,0,177,15.3,,1138,16:59,1,3,25.0,11,80,,,,0,0,
715,Corey,Perry,RW,2021-22,36,TBL,NHL,82,19,21,40,9,66,13,6,0,4,19,2,0,153,12.4,,1109,13:31,2,2,50.0,28,73,,,,0,0,
716,Scott,Perunovich,D,2021-22,23,STL,NHL,19,0,6,6,2,8,0,0,0,0,3,3,0,14,0.0,,294,15:27,0,0,,12,5,,,,0,0,
717,Brett,Pesce,D,2021-22,27,CAR,NHL,70,7,21,28,5,39,6,1,0,3,19,2,0,148,4.7,,1519,21:42,0,0,,99,39,,,,0,0,
718,Nic,Petan,C,2021-22,26,VAN,NHL,18,0,2,2,-2,4,0,0,0,0,1,1,0,21,0.0,,185,10:17,14,32,30.4,3,6,,,,0,0,
719,John-Jason,Peterka,RW,2021-22,20,BUF,NHL,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,32,16:08,0,0,,2,1,,,,0,0,
720,Jacob,Peterson,C,2021-22,22,DAL,NHL,65,12,5,17,-1,12,12,0,0,5,4,1,0,85,14.1,,719,11:04,59,56,51.3,23,22,,,,0,0,
721,Jeff,Petry,D,2021-22,34,MTL,NHL,68,6,21,27,-11,36,6,0,0,1,17,3,1,124,4.8,,1504,22:07,0,0,,117,140,,,,0,0,
722,Elias,Pettersson,C,2021-22,23,VAN,NHL,80,32,36,68,1,12,20,10,2,3,19,17,0,192,16.7,,1488,18:36,238,302,44.1,43,49,,,,0,0,
723,Marcus,Pettersson,D,2021-22,25,PIT,NHL,72,2,17,19,8,38,2,0,0,0,17,0,0,83,2.4,,1127,15:39,0,0,,74,122,,,,0,0,
724,Michael,Pezzetta,C,2021-22,23,MTL,NHL,51,5,6,11,-7,81,5,0,0,0,6,0,0,49,10.2,,400,7:50,6,5,54.5,8,156,,,,0,0,
725,Isaak,Phillips,D,2021-22,20,CHI,NHL,4,0,0,0,-1,4,0,0,0,0,0,0,0,4,0.0,,49,12:20,0,0,,1,3,,,,0,0,
726,Alex,Pietrangelo,D,2021-22,32,VEG,NHL,80,13,31,44,7,42,9,3,1,0,18,10,3,227,5.7,,1972,24:39,0,0,,164,66,,,,0,0,
727,Garrett,Pilon,C,2021-22,23,WSH,NHL,2,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,,19,9:25,8,10,44.4,0,2,,,,0,0,
728,Shane,Pinto,C,2021-22,21,OTT,NHL,5,0,1,1,0,2,0,0,0,0,0,1,0,5,0.0,,65,12:57,17,35,32.7,1,0,,,,0,0,
729,Neal,Pionk,D,2021-22,26,WPG,NHL,77,3,31,34,5,46,2,1,0,1,20,11,0,140,2.1,,1628,21:08,0,0,,91,185,,,,0,0,
730,Rem,Pitlick,C,2021-22,24,TOT,NHL,66,15,22,37,-8,24,14,0,1,1,21,1,0,65,23.1,,989,14:59,53,65,44.9,28,25,,,,0,0,
731,Tyler,Pitlick,C,2021-22,30,TOT,NHL,39,1,4,5,-11,6,1,0,0,0,4,0,0,36,2.8,,427,10:56,4,6,40.0,26,70,,,,0,0,
732,Vasily,Podkolzin,RW,2021-22,20,VAN,NHL,79,14,12,26,7,26,12,2,0,3,11,1,0,115,12.2,,1011,12:48,8,11,42.1,33,84,,,,0,0,
733,Ryan,Poehling,C,2021-22,23,MTL,NHL,57,9,8,17,-21,6,7,2,0,1,8,0,0,91,9.9,,695,12:12,227,262,46.4,28,40,,,,0,0,
734,Austin,Poganski,RW,2021-22,25,WPG,NHL,16,0,0,0,-3,7,0,0,0,0,0,0,0,9,0.0,,149,9:19,0,0,,5,23,,,,0,0,
735,Brayden,Point,C,2021-22,25,TBL,NHL,66,28,30,58,-5,33,18,10,0,4,18,12,0,176,15.9,,1284,19:28,366,351,51.0,27,75,,,,0,0,
736,Tucker,Poolman,D,2021-22,28,VAN,NHL,40,1,2,3,2,12,1,0,0,0,2,0,0,47,2.1,,680,17:00,0,0,,73,33,,,,0,0,
737,Andrew,Poturalski,C,2021-22,28,CAR,NHL,2,0,2,2,-1,0,0,0,0,0,0,2,0,4,0.0,,20,10:09,3,4,42.9,1,0,,,,0,0,
738,Derrick,Pouliot,D,2021-22,28,TOT,NHL,11,0,4,4,6,4,0,0,0,0,4,0,0,8,0.0,,171,15:30,0,0,,14,10,,,,0,0,
739,Owen,Power,D,2021-22,19,BUF,NHL,8,2,1,3,3,2,2,0,0,0,1,0,0,10,20.0,,177,22:05,0,0,,9,1,,,,0,0,
740,Chase,Priskie,D,2021-22,25,FLA,NHL,4,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,,56,14:00,0,0,,3,3,,,,0,0,
741,Aliaksei,Protas,C,2021-22,21,WSH,NHL,33,3,6,9,4,0,3,0,0,0,5,1,0,34,8.8,,391,11:50,56,69,44.8,12,20,,,,0,0,
742,Ivan,Provorov,D,2021-22,25,PHI,NHL,79,9,22,31,-20,34,8,1,0,1,14,6,2,170,5.3,,1966,24:53,0,0,,172,74,,,,0,0,
743,Ethan,Prow,D,2021-22,29,BUF,NHL,4,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,,51,12:44,0,0,,3,2,,,,0,0,
744,Jesse,Puljujärvi,RW,2021-22,23,EDM,NHL,65,14,22,36,22,20,10,4,0,1,19,3,0,160,8.8,,1055,16:14,0,0,,15,81,,,,0,0,
745,Ryan,Pulock,D,2021-22,27,NYI,NHL,56,5,16,21,0,2,3,2,0,0,11,4,1,122,4.1,,1184,21:08,0,0,,130,86,,,,0,0,
746,Valtteri,Puustinen,RW,2021-22,22,PIT,NHL,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,,10,10:14,0,0,,0,1,,,,0,0,
747,Mark,Pysyk,D,2021-22,30,BUF,NHL,68,3,9,12,-4,16,3,0,0,0,9,0,0,64,4.7,,1212,17:49,0,0,,85,41,,,,0,0,
748,Jack,Quinn,RW,2021-22,20,BUF,NHL,2,1,1,2,0,0,0,1,0,0,1,0,0,6,16.7,,30,14:53,0,0,,1,0,,,,0,0,
749,Darren,Raddysh,D,2021-22,25,TBL,NHL,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,,43,10:40,0,0,,6,4,,,,0,0,
750,Taylor,Raddysh,RW,2021-22,23,TOT,NHL,74,11,11,22,1,10,7,3,1,1,10,1,0,104,10.6,,913,12:20,6,10,37.5,21,103,,,,0,0,
751,Alexander,Radulov,RW,2021-22,35,DAL,NHL,71,4,18,22,-20,30,3,1,0,2,11,7,0,92,4.3,,1001,14:06,10,12,45.5,48,43,,,,0,0,
752,Michael,Raffl,LW,2021-22,33,DAL,NHL,76,7,9,16,-19,16,6,0,1,2,7,0,2,94,7.4,,1105,14:32,14,12,53.8,34,141,,,,0,0,
753,Rickard,Rakell,RW,2021-22,28,TOT,NHL,70,20,21,41,0,12,15,5,0,2,16,5,0,184,10.9,,1259,17:59,36,43,45.6,44,99,,,,0,0,
754,Sampo,Ranta,LW,2021-22,21,COL,NHL,10,0,0,0,-4,2,0,0,0,0,0,0,0,9,0.0,,109,10:54,2,2,50.0,6,9,,,,0,0,
755,Mikko,Rantanen,RW,2021-22,25,COL,NHL,75,36,56,92,35,56,20,16,0,2,37,19,0,254,14.2,,1574,20:59,164,190,46.3,43,58,,,,0,0,
756,Victor,Rask,C,2021-22,28,TOT,NHL,47,9,12,21,4,2,9,0,0,1,11,1,0,58,15.5,,573,12:12,89,87,50.6,5,15,,,,0,0,
