,Player First Name,Player Last Name,Position,Season,Age,Team,League,Games Played,Goals,Assists,Points,+/-,Penalties in Minutes,Even Strength Goals,Power Play Goals,Short Handed Goals,Game-Winning Goals,Even Strength Assists,Power Play Assists,Short-Handed Assists,Shots On Goals,Shooting Percentage,Total Shoot Assists,Time on Minutes,Average Time on Ice,Faceoff Wins,Faceoff Losses,Faceoff Percentage,Blocks,Hits,Takeaways,Giveaways,Awards,Injury Time,Total Time Out This Year,Injury Description
157,Tony,DeAngelo,D,2021-22,26,CAR,NHL,64,10,41,51,30,56,8,2,0,2,23,18,0,151,6.6,,1268,19:49,0,0,,59,41,,,,,,
158,Alex,DeBrincat,RW,2021-22,24,CHI,NHL,82,41,37,78,-13,19,27,14,0,6,23,14,0,270,15.2,,1710,20:51,24,40,37.5,35,101,,,,,,
159,Jake,DeBrusk,LW,2021-22,25,BOS,NHL,77,25,17,42,6,10,22,3,0,8,16,1,0,184,13.6,,1158,15:02,10,12,45.5,25,62,,,,,,
160,Danny,DeKeyser,D,2021-22,31,DET,NHL,59,0,11,11,-8,26,0,0,0,0,11,0,0,57,0.0,,1092,18:30,0,0,,102,49,,,,,,
161,Michael,Del,D,2021-22,31,OTT,NHL,26,3,10,13,-4,4,2,1,0,0,9,1,0,35,8.6,,475,18:15,0,0,,34,42,,,,,,
162,Ty,Dellandrea,C,2021-22,21,DAL,NHL,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,11,10:37,1,2,33.3,0,3,,,,,,
163,Grigori,Denisenko,LW,2021-22,21,FLA,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,16,15:30,0,0,,2,1,,,,,,
164,Nicolas,Deslauriers,LW,2021-22,30,TOT,NHL,81,8,5,13,-11,113,7,0,1,1,5,0,0,90,8.9,,921,11:22,1,3,25.0,49,263,,,,,,
165,Nicolas,Deslauriers,LW,2021-22,30,MIN,NHL,20,3,0,3,-2,23,3,0,0,1,0,0,0,18,16.7,,211,10:32,0,0,,15,53,,,,,,
166,Connor,Dewar,C,2021-22,22,MIN,NHL,35,2,4,6,-4,25,2,0,0,1,3,1,0,44,4.5,,346,9:54,62,71,46.6,22,48,,,,,,
167,Brenden,Dillon,D,2021-22,31,WPG,NHL,79,3,17,20,16,67,3,0,0,0,17,0,0,85,3.5,,1488,18:50,0,0,,108,212,,,,,,
168,Cam,Dineen,D,2021-22,23,ARI,NHL,34,0,7,7,-16,4,0,0,0,0,7,0,0,52,0.0,,532,15:38,0,0,,44,22,,,,,,
169,Noah,Dobson,D,2021-22,22,NYI,NHL,80,13,38,51,-3,18,10,3,0,4,19,19,0,190,6.8,,1717,21:28,0,0,,154,78,,,,,,
170,Ryan,Donato,C,2021-22,25,SEA,NHL,74,16,15,31,-13,40,15,1,0,2,15,0,0,159,10.1,,1021,13:48,15,23,39.5,17,70,,,,,,
171,Joonas,Donskoi,RW,2021-22,29,SEA,NHL,75,2,20,22,-10,14,2,0,0,0,16,3,1,89,2.2,,1113,14:50,5,9,35.7,31,36,,,,,,
172,Pavel,Dorofeyev,LW,2021-22,21,VEG,NHL,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,,13,6:30,0,0,,1,0,,,,,,
173,Justin,Dowling,C,2021-22,31,VAN,NHL,22,2,2,4,-3,2,2,0,0,0,2,0,0,17,11.8,,211,9:35,21,19,52.5,9,10,,,,,,
174,Leon,Draisaitl,C,2021-22,26,EDM,NHL,80,55,55,110,17,40,30,24,1,11,38,17,0,278,19.8,,1788,22:21,887,774,53.4,25,53,,,,,,
175,Hunter,Drew,D,2021-22,23,ANA,NHL,2,0,0,0,0,5,0,0,0,0,0,0,0,0,,,20,9:52,0,0,,0,5,,,,,,
176,Sheldon,Dries,C,2021-22,27,VAN,NHL,11,2,1,3,-3,0,1,1,0,1,1,0,0,17,11.8,,113,10:18,7,14,33.3,6,9,,,,,,
177,Jack,Drury,C,2021-22,21,CAR,NHL,2,2,0,2,3,2,2,0,0,0,0,0,0,6,33.3,,32,15:58,12,3,80.0,2,4,,,,,,
178,Jamie,Drysdale,D,2021-22,19,ANA,NHL,81,4,28,32,-26,16,4,0,0,1,16,12,0,137,2.9,,1610,19:53,0,0,,72,40,,,,,,
179,Dillon,Dubé,C,2021-22,23,CGY,NHL,79,18,14,32,1,20,15,2,1,1,11,1,2,143,12.6,,1014,12:50,92,102,47.4,15,87,,,,,,
180,Pierre-Luc,Dubois,LW,2021-22,23,WPG,NHL,81,28,32,60,-6,106,13,15,0,6,28,4,0,233,12.0,,1533,18:55,532,603,46.9,43,112,,,,,,
181,Matt,Duchene,C,2021-22,31,NSH,NHL,78,43,43,86,6,38,27,16,0,6,30,13,0,228,18.9,,1483,19:01,119,101,54.1,28,31,,,,,,
182,Anthony,Duclair,LW,2021-22,26,FLA,NHL,74,31,27,58,19,30,22,9,0,5,15,12,0,167,18.6,,1110,15:00,1,1,50.0,16,38,,,,,,
183,Walker,Duehr,F,2021-22,24,CGY,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,8:47,0,0,,0,0,,,,,,
184,Brandon,Duhaime,RW,2021-22,24,MIN,NHL,80,6,11,17,-2,122,6,0,0,1,11,0,0,91,6.6,,817,10:13,8,20,28.6,18,201,,,,,,
185,Mathew,Dumba,D,2021-22,27,MIN,NHL,57,7,20,27,9,47,6,1,0,1,16,4,0,116,6.0,,1317,23:06,0,0,,84,114,,,,,,
186,Brian,Dumoulin,D,2021-22,30,PIT,NHL,76,3,15,18,24,24,3,0,0,0,15,0,0,91,3.3,,1658,21:49,0,0,,139,88,,,,,,
187,Vince,Dunn,D,2021-22,25,SEA,NHL,73,7,28,35,-21,63,5,2,0,0,19,9,0,121,5.8,,1509,20:41,0,0,,82,76,,,,,,
188,Sean,Durzi,D,2021-22,23,LAK,NHL,64,3,24,27,-9,55,1,2,0,0,10,13,1,119,2.5,,1254,19:36,0,0,,121,74,,,,,,
189,Cody,Eakin,C,2021-22,30,BUF,NHL,69,4,8,12,-15,22,3,1,0,1,6,1,1,74,5.4,,938,13:35,482,378,56.0,29,33,,,,,,
190,Jordan,Eberle,RW,2021-22,31,SEA,NHL,79,21,23,44,-28,14,17,4,0,2,18,5,0,164,12.8,,1418,17:57,6,14,30.0,40,48,,,,,,
191,Mattias,Ekholm,D,2021-22,31,NSH,NHL,76,6,25,31,14,44,6,0,0,1,20,4,1,145,4.1,,1784,23:29,0,0,,96,79,,,,,,
192,William,Eklund,LW,2021-22,19,SJS,NHL,9,0,4,4,-3,2,0,0,0,0,1,3,0,8,0.0,,129,14:20,3,5,37.5,4,4,,,,,,
193,Oliver,Ekman-Larsson,D,2021-22,30,VAN,NHL,79,5,24,29,5,52,2,3,0,1,17,7,0,168,3.0,,1763,22:19,0,0,,79,105,,,,,,
194,Remi,Elie,LW,2021-22,26,TBL,NHL,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,11,10:57,0,0,,0,3,,,,,,
195,Lars,Eller,C,2021-22,32,WSH,NHL,72,13,18,31,-4,40,13,0,0,2,16,2,0,116,11.2,,1161,16:07,510,521,49.5,36,95,,,,,,
196,Turner,Elson,LW,2021-22,29,DET,NHL,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,27,13:23,0,0,,1,3,,,,,,
197,Pierre,Engvall,LW,2021-22,25,TOR,NHL,78,15,20,35,13,30,12,1,2,3,17,2,1,154,9.7,,1036,13:17,29,40,42.0,12,66,,,,,,
198,Mackenzie,Entwistle,RW,2021-22,22,CHI,NHL,55,5,7,12,-16,23,4,0,1,0,7,0,0,34,14.7,,563,10:15,18,27,40.0,22,129,,,,,,
199,Loui,Eriksson,LW,2021-22,36,ARI,NHL,73,3,16,19,-18,6,2,0,1,0,15,1,0,81,3.7,,943,12:55,20,16,55.6,23,17,,,,,,
200,Joel,Eriksson,C,2021-22,25,MIN,NHL,77,26,23,49,16,28,14,12,0,3,18,5,0,223,11.7,,1431,18:35,697,768,47.6,44,138,,,,,,
201,Adam,Erne,LW,2021-22,26,DET,NHL,79,6,13,19,-22,34,6,0,0,1,13,0,0,108,5.6,,1057,13:23,34,31,52.3,43,161,,,,,,
202,Jake,Evans,C,2021-22,25,MTL,NHL,72,13,16,29,-5,22,13,0,0,0,15,0,1,124,10.5,,1123,15:36,461,465,49.8,37,88,,,,,,
203,Michael,Eyssimont,C,2021-22,25,WPG,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,6,5:49,0,0,,0,0,,,,,,
204,Samuel,Fagemo,LW,2021-22,21,LAK,NHL,4,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,,55,13:43,0,0,,3,2,,,,,,
205,Radek,Faksa,C,2021-22,28,DAL,NHL,77,5,14,19,-20,52,3,1,1,1,13,0,1,89,5.6,,1214,15:46,383,312,55.1,68,129,,,,,,
206,Hudson,Fasching,RW,2021-22,26,ARI,NHL,11,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,,109,9:53,1,0,100.0,6,16,,,,,,
207,Jesper,Fast,RW,2021-22,30,CAR,NHL,82,14,20,34,24,4,13,1,0,1,18,1,1,97,14.4,,1214,14:49,12,17,41.4,36,109,,,,,,
208,Justin,Faulk,D,2021-22,29,STL,NHL,76,16,31,47,41,43,15,1,0,6,25,6,0,167,9.6,,1763,23:12,0,0,,101,149,,,,,,
209,Martin,Fehérváry,D,2021-22,22,WSH,NHL,79,8,9,17,15,26,7,0,1,2,8,0,1,96,8.3,,1553,19:39,0,0,,117,251,,,,,,
210,Kevin,Fiala,LW,2021-22,25,MIN,NHL,82,33,52,85,23,52,27,5,1,7,40,12,0,262,12.6,,1447,17:39,4,11,26.7,21,52,,,,,,
211,Casey,Fitzgerald,D,2021-22,24,BUF,NHL,36,0,6,6,-19,36,0,0,0,0,6,0,0,41,0.0,,608,16:53,0,0,,35,86,,,,,,
212,Trey,Fix-Wolansky,RW,2021-22,22,CBJ,NHL,6,1,1,2,-1,0,1,0,0,0,1,0,0,5,20.0,,38,6:17,0,0,,4,7,,,,,,
213,Cale,Fleury,D,2021-22,23,SEA,NHL,9,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,,131,14:34,0,0,,14,19,,,,,,
214,Haydn,Fleury,D,2021-22,25,SEA,NHL,36,2,2,4,0,13,2,0,0,1,2,0,0,52,3.8,,586,16:17,0,0,,62,60,,,,,,
215,Warren,Foegele,LW,2021-22,25,EDM,NHL,82,12,14,26,-9,24,10,2,0,3,13,1,0,142,8.5,,1034,12:37,13,15,46.4,15,127,,,,,,
216,Steven,Fogarty,C,2021-22,28,BOS,NHL,2,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,,21,10:18,7,10,41.2,0,0,,,,,,
217,Marcus,Foligno,LW,2021-22,30,MIN,NHL,74,23,19,42,25,112,18,5,0,3,17,2,0,98,23.5,,1214,16:24,12,8,60.0,42,238,,,,,,
218,Callan,Foote,D,2021-22,23,TBL,NHL,56,2,7,9,6,29,2,0,0,0,7,0,0,49,4.1,,735,13:08,0,0,,57,83,,,,,,
219,Nolan,Foote,LW,2021-22,21,NJD,NHL,7,3,1,4,3,0,3,0,0,0,1,0,0,10,30.0,,73,10:22,0,3,0.0,1,8,,,,,,
220,Derek,Forbort,D,2021-22,29,BOS,NHL,76,4,10,14,2,48,4,0,0,1,9,0,1,64,6.3,,1376,18:07,0,0,,100,133,,,,,,
221,Alex,Formenton,LW,2021-22,22,OTT,NHL,79,18,14,32,-13,59,13,0,5,1,13,0,1,162,11.1,,1221,15:27,8,12,40.0,24,101,,,,,,
222,Gustav,Forsling,D,2021-22,25,FLA,NHL,71,10,27,37,41,18,10,0,0,1,27,0,0,145,6.9,,1507,21:13,0,0,,86,45,,,,,,
223,Gabriel,Fortier,LW,2021-22,21,TBL,NHL,10,1,0,1,-2,4,1,0,0,0,0,0,0,14,7.1,,93,9:17,1,0,100.0,5,24,,,,,,
224,Liam,Foudy,C,2021-22,21,CBJ,NHL,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,12,11:51,0,0,,0,1,,,,,,
225,Cam,Fowler,D,2021-22,30,ANA,NHL,76,9,33,42,-9,14,3,6,0,1,21,12,0,124,7.3,,1856,24:25,0,0,,116,37,,,,,,
226,Mark,Friedman,D,2021-22,26,PIT,NHL,26,1,4,5,1,23,1,0,0,1,4,0,0,27,3.7,,345,13:17,0,0,,25,27,,,,,,
227,Martin,Frk,RW,2021-22,28,LAK,NHL,6,2,0,2,-4,2,0,2,0,0,0,0,0,15,13.3,,84,14:02,0,0,,0,11,,,,,,
228,Jesper,Frödén,F,2021-22,27,BOS,NHL,7,1,0,1,4,2,1,0,0,0,0,0,0,10,10.0,,90,12:52,0,0,,5,8,,,,,,
229,Morgan,Frost,C,2021-22,22,PHI,NHL,55,5,11,16,-11,14,4,1,0,0,10,1,0,85,5.9,,766,13:55,226,241,48.4,29,44,,,,,,
230,Kurtis,Gabriel,RW,2021-22,28,CHI,NHL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,6:02,0,0,,0,7,,,,,,
231,Sam,Gagner,C,2021-22,32,DET,NHL,81,13,18,31,-4,32,12,0,1,0,17,1,0,132,9.8,,1103,13:37,142,162,46.7,25,21,,,,,,
232,Jakub,Galvas,D,2021-22,22,CHI,NHL,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,,109,18:10,0,0,,9,2,,,,,,
233,Rhett,Gardner,C,2021-22,25,DAL,NHL,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,32,8:06,5,6,45.5,1,5,,,,,,
234,Conor,Garland,RW,2021-22,25,VAN,NHL,77,19,33,52,18,36,18,1,0,3,31,2,0,203,9.4,,1263,16:24,5,5,50.0,22,52,,,,,,
235,Adam,Gaudette,C,2021-22,25,TOT,NHL,58,5,9,14,-9,17,3,2,0,1,9,0,0,94,5.3,,657,11:19,56,71,44.1,10,72,,,,,,
236,Adam,Gaudette,C,2021-22,25,CHI,NHL,8,1,1,2,-3,4,0,1,0,0,1,0,0,10,10.0,,84,10:31,2,3,40.0,1,9,,,,,,
237,Frédérick,Gaudreau,C,2021-22,28,MIN,NHL,76,14,30,44,12,8,13,1,0,4,26,2,2,132,10.6,,1240,16:19,461,461,50.0,43,48,,,,,,
238,Johnny,Gaudreau,LW,2021-22,28,CGY,NHL,82,40,75,115,64,26,34,6,0,9,56,19,0,262,15.3,,1523,18:34,1,0,100.0,9,10,,,,,,
239,Brendan,Gaunce,C,2021-22,27,CBJ,NHL,30,5,2,7,2,12,5,0,0,0,2,0,0,44,11.4,,243,8:06,66,60,52.4,9,42,,,,,,
240,Frederik,Gauthier,C,2021-22,26,NJD,NHL,8,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,89,11:06,33,42,44.0,3,16,,,,,,
241,Julien,Gauthier,RW,2021-22,24,NYR,NHL,49,3,4,7,-9,8,3,0,0,1,4,0,0,69,4.3,,505,10:18,1,2,33.3,14,98,,,,,,
242,Vladislav,Gavrikov,D,2021-22,26,CBJ,NHL,80,5,28,33,-3,68,5,0,0,1,27,0,1,108,4.6,,1783,22:17,0,0,,138,124,,,,,,
243,Glenn,Gawdin,C,2021-22,24,CGY,NHL,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,18,9:15,3,8,27.3,1,1,,,,,,
244,Mason,Geertsen,D,2021-22,26,NJD,NHL,25,0,0,0,-6,77,0,0,0,0,0,0,0,12,0.0,,174,6:57,0,0,,7,58,,,,,,
245,Timothy,Gettinger,LW,2021-22,23,NYR,NHL,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,76,9:28,2,2,50.0,5,15,,,,,,
246,Mark,Giordano,D,2021-22,38,TOT,NHL,75,8,27,35,-9,57,6,0,2,1,15,12,0,151,5.3,,1566,20:53,0,0,,139,75,,,,,,
247,Mark,Giordano,D,2021-22,38,TOR,NHL,20,2,10,12,12,10,2,0,0,1,6,4,0,28,7.1,,384,19:12,0,0,,41,29,,,,,,
248,Samuel,Girard,D,2021-22,23,COL,NHL,67,5,23,28,-4,20,5,0,0,1,16,7,0,79,6.3,,1450,21:39,0,0,,90,65,,,,,,
249,Claude,Giroux,C,2021-22,34,TOT,NHL,75,21,44,65,-5,26,16,5,0,0,26,18,0,205,10.2,,1430,19:04,733,483,60.3,16,68,,,,,,
250,Claude,Giroux,C,2021-22,34,FLA,NHL,18,3,20,23,7,6,1,2,0,0,11,9,0,51,5.9,,334,18:34,146,106,57.9,1,20,,,,,,
251,Cody,Glass,C,2021-22,22,NSH,NHL,8,0,1,1,0,0,0,0,0,0,1,0,0,9,0.0,,91,11:25,20,37,35.1,4,13,,,,,,
252,Luke,Glendening,C,2021-22,32,DAL,NHL,82,9,7,16,-17,15,9,0,0,1,5,0,2,116,7.8,,1157,14:07,425,299,58.7,59,179,,,,,,
253,Alex,Goligoski,D,2021-22,36,MIN,NHL,72,2,28,30,41,34,2,0,0,0,24,4,0,80,2.5,,1363,18:56,0,0,,96,56,,,,,,
254,Barclay,Goodrow,RW,2021-22,28,NYR,NHL,79,13,20,33,13,69,12,0,1,2,17,0,3,116,11.2,,1320,16:43,366,375,49.4,54,130,,,,,,
255,Shayne,Gostisbehere,D,2021-22,28,ARI,NHL,82,14,37,51,-23,26,12,2,0,2,20,17,0,151,9.3,,1820,22:11,0,0,,115,60,,,,,,
256,Mikael,Granlund,C,2021-22,29,NSH,NHL,80,11,53,64,-9,33,8,3,0,3,28,25,0,117,9.4,,1633,20:25,569,637,47.2,45,92,,,,,,
257,Derek,Grant,C,2021-22,31,ANA,NHL,71,15,14,29,-16,27,12,2,1,1,13,0,1,117,12.8,,1016,14:19,204,216,48.6,49,69,,,,,,
258,Ryan,Graves,D,2021-22,26,NJD,NHL,75,6,22,28,-9,24,6,0,0,0,22,0,0,111,5.4,,1554,20:43,0,0,,135,90,,,,,,
259,Anthony,Greco,RW,2021-22,28,NYR,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,,10,9:44,0,0,,1,1,,,,,,
260,Andy,Greene,D,2021-22,39,NYI,NHL,69,2,8,10,-13,10,2,0,0,0,8,0,0,52,3.8,,1201,17:25,0,0,,126,39,,,,,,
261,Jordan,Greenway,LW,2021-22,24,MIN,NHL,62,10,17,27,26,69,9,1,0,3,16,1,0,110,9.1,,903,14:34,18,31,36.7,31,155,,,,,,
262,A.J.,Greer,LW,2021-22,25,NJD,NHL,9,1,1,2,0,2,1,0,0,0,1,0,0,14,7.1,,71,7:51,2,1,66.7,3,20,,,,,,
263,Noah,Gregor,C,2021-22,23,SJS,NHL,63,8,15,23,-21,25,8,0,0,1,12,3,0,156,5.1,,941,14:56,12,23,34.3,49,118,,,,,,
264,Seth,Griffith,C,2021-22,29,EDM,NHL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,6,5:37,0,0,,0,1,,,,,,
265,Rocco,Grimaldi,C,2021-22,28,NSH,NHL,7,0,0,0,0,2,0,0,0,0,0,0,0,8,0.0,,77,10:56,6,3,66.7,0,5,,,,,,
266,Jordan,Gross,D,2021-22,26,COL,NHL,1,0,0,0,0,4,0,0,0,0,0,0,0,0,,,8,8:19,0,0,,0,1,,,,,,
267,Benoit-Olivier,Groulx,C,2021-22,21,ANA,NHL,18,1,2,3,0,2,1,0,0,0,2,0,0,17,5.9,,198,11:00,38,45,45.8,6,19,,,,,,
268,Carl,Grundström,RW,2021-22,24,LAK,NHL,54,9,6,15,4,26,9,0,0,1,6,0,0,83,10.8,,588,10:53,6,13,31.6,19,134,,,,,,
269,Matt,Grzelcyk,D,2021-22,28,BOS,NHL,73,4,20,24,22,24,4,0,0,2,15,5,0,118,3.4,,1367,18:44,0,0,,83,40,,,,,,
270,Radko,Gudas,D,2021-22,31,FLA,NHL,77,3,13,16,27,105,2,0,1,0,13,0,0,100,3.0,,1387,18:01,0,0,,118,355,,,,,,
271,Erik,Gudbranson,D,2021-22,30,CGY,NHL,78,6,11,17,15,68,6,0,0,0,11,0,0,129,4.7,,1415,18:08,0,0,,92,145,,,,,,
272,Brendan,Guhle,D,2021-22,24,ANA,NHL,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,,88,14:40,0,0,,4,11,,,,,,
273,Denis,Gurianov,RW,2021-22,24,DAL,NHL,73,11,20,31,2,16,7,4,0,2,17,3,0,144,7.6,,1036,14:11,0,0,,32,67,,,,,,
274,Erik,Gustafsson,D,2021-22,29,CHI,NHL,59,3,15,18,-4,14,3,0,0,0,11,4,0,79,3.8,,957,16:13,0,0,,55,45,,,,,,
275,Brandon,Hagel,LW,2021-22,23,TOT,NHL,77,25,19,44,-18,31,20,4,1,3,15,2,2,125,20.0,,1259,16:21,24,33,42.1,32,63,,,,,,
276,Brandon,Hagel,LW,2021-22,23,TBL,NHL,22,4,3,7,-4,8,3,0,1,0,2,0,1,31,12.9,,299,13:35,12,14,46.2,7,21,,,,,,
277,Robert,Hägg,D,2021-22,26,TOT,NHL,64,1,8,9,-9,35,1,0,0,0,8,0,0,59,1.7,,1025,16:01,0,0,,102,138,,,,,,
278,Robert,Hägg,D,2021-22,26,FLA,NHL,16,0,1,1,0,10,0,0,0,0,1,0,0,14,0.0,,209,13:03,0,0,,11,41,,,,,,
279,Libor,Hájek,D,2021-22,23,NYR,NHL,17,0,1,1,-10,8,0,0,0,0,1,0,0,12,0.0,,223,13:08,0,0,,26,7,,,,,,
280,Jani,Hakanpää,D,2021-22,29,DAL,NHL,80,4,8,12,1,43,4,0,0,0,7,0,1,68,5.9,,1297,16:13,0,0,,112,248,,,,,,
281,Jayden,Halbgewachs,F,2021-22,24,SJS,NHL,3,0,1,1,1,4,0,0,0,0,1,0,0,7,0.0,,39,13:06,0,0,,0,3,,,,,,
282,Taylor,Hall,LW,2021-22,30,BOS,NHL,81,20,41,61,11,42,13,7,0,3,33,8,0,217,9.2,,1329,16:25,18,21,46.2,36,55,,,,,,
283,Filip,Hallander,C,2021-22,21,PIT,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,5:52,0,0,,0,0,,,,,,
284,Noah,Hanifin,D,2021-22,25,CGY,NHL,81,10,38,48,27,19,9,1,0,1,25,12,1,189,5.3,,1726,21:18,0,0,,84,63,,,,,,
285,Joel,Hanley,D,2021-22,30,DAL,NHL,44,2,4,6,-13,4,2,0,0,0,4,0,0,18,11.1,,525,11:56,0,0,,43,60,,,,,,
286,Mike,Hardman,RW,2021-22,22,CHI,NHL,21,0,2,2,-6,11,0,0,0,0,2,0,0,12,0.0,,195,9:18,1,1,50.0,12,60,,,,,,
287,Jansen,Harkins,C,2021-22,24,WPG,NHL,77,7,6,13,-8,15,7,0,0,0,6,0,0,67,10.4,,730,9:29,28,16,63.6,18,51,,,,,,
288,Thomas,Harley,D,2021-22,20,DAL,NHL,34,1,3,4,-4,6,1,0,0,0,3,0,0,36,2.8,,465,13:41,0,0,,30,30,,,,,,
289,Ben,Harpur,D,2021-22,27,NSH,NHL,19,0,1,1,-10,27,0,0,0,0,1,0,0,13,0.0,,261,13:44,0,0,,21,36,,,,,,
290,Scott,Harrington,D,2021-22,28,CBJ,NHL,7,0,1,1,-4,6,0,0,0,0,1,0,0,5,0.0,,101,14:28,0,0,,9,8,,,,,,
291,Jordan,Harris,D,2021-22,21,MTL,NHL,10,1,0,1,3,8,1,0,0,0,0,0,0,9,11.1,,163,16:17,0,0,,11,10,,,,,,
292,Ryan,Hartman,RW,2021-22,27,MIN,NHL,82,34,31,65,31,95,33,1,0,7,24,7,0,239,14.2,,1491,18:11,513,631,44.8,48,72,,,,,,
293,Rafaël,Harvey-Pinard,LW,2021-22,23,MTL,NHL,4,1,0,1,-2,0,1,0,0,0,0,0,0,6,16.7,,52,13:05,0,1,0.0,3,12,,,,,,
294,Santeri,Hatakka,D,2021-22,21,SJS,NHL,9,0,2,2,-5,2,0,0,0,0,2,0,0,3,0.0,,114,12:38,0,0,,7,5,,,,,,
295,Garnet,Hathaway,RW,2021-22,30,WSH,NHL,76,14,12,26,19,57,14,0,0,4,11,0,1,124,11.3,,1018,13:23,10,18,35.7,62,250,,,,,,
296,Erik,Haula,LW,2021-22,30,BOS,NHL,78,18,26,44,19,47,16,2,0,3,24,2,0,141,12.8,,1177,15:06,434,372,53.8,36,129,,,,,,
297,John,Hayden,C,2021-22,26,BUF,NHL,55,2,2,4,-12,84,2,0,0,0,2,0,0,65,3.1,,597,10:51,2,7,22.2,24,104,,,,,,
298,Zack,Hayes,D,2021-22,22,VEG,NHL,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,33,10:53,0,0,,1,12,,,,,,
299,Dillon,Heatherington,D,2021-22,26,OTT,NHL,9,0,0,0,-1,7,0,0,0,0,0,0,0,4,0.0,,111,12:20,0,0,,2,18,,,,,,
300,Victor,Hedman,D,2021-22,31,TBL,NHL,82,20,65,85,26,36,14,6,0,6,33,32,0,219,9.1,,2056,25:05,0,0,,129,93,,,,,,
301,Danton,Heinen,C,2021-22,26,PIT,NHL,76,18,15,33,6,16,15,3,0,1,14,1,0,138,13.0,,966,12:43,0,4,0.0,33,66,,,,,,
302,Ville,Heinola,D,2021-22,20,WPG,NHL,12,0,5,5,-2,10,0,0,0,0,5,0,0,25,0.0,,179,14:54,0,0,,7,9,,,,,,
303,Aleksi,Heponiemi,C,2021-22,23,FLA,NHL,6,0,1,1,-6,2,0,0,0,0,0,1,0,7,0.0,,84,14:02,2,4,33.3,1,0,,,,,,
304,Tomáš,Hertl,C,2021-22,28,SJS,NHL,82,30,34,64,-9,30,24,6,0,6,23,10,1,205,14.6,,1635,19:56,769,697,52.5,57,105,,,,,,
305,Thomas,Hickey,D,2021-22,32,NYI,NHL,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,,,39,19:29,0,0,,3,2,,,,,,
306,Cameron,Hillis,C,2021-22,21,MTL,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,10,10:15,2,2,50.0,0,0,,,,,,
307,Roope,Hintz,LW,2021-22,25,DAL,NHL,80,37,35,72,15,28,25,9,3,7,19,15,1,213,17.4,,1443,18:02,357,317,53.0,53,82,,,,,,
308,Taro,Hirose,LW,2021-22,25,DET,NHL,15,1,3,4,-5,4,0,1,0,0,2,1,0,10,10.0,,160,10:40,1,1,50.0,2,9,,,,,,
309,Nico,Hischier,C,2021-22,23,NJD,NHL,70,21,39,60,-1,17,17,4,0,2,29,8,2,153,13.7,,1354,19:21,730,672,52.1,48,50,,,,,,
310,Hayden,Hodgson,RW,2021-22,25,PHI,NHL,6,1,2,3,-1,11,1,0,0,0,2,0,0,10,10.0,,79,13:12,1,1,50.0,2,12,,,,,,
311,Mike,Hoffman,C,2021-22,32,MTL,NHL,67,15,20,35,-24,32,11,4,0,3,11,9,0,154,9.7,,1142,17:03,12,8,60.0,29,27,,,,,,
312,Gregory,Hofmann,C,2021-22,29,CBJ,NHL,24,2,5,7,6,8,2,0,0,2,5,0,0,33,6.1,,300,12:30,0,8,0.0,10,23,,,,,,
313,Linus,Högberg,D,2021-22,23,PHI,NHL,5,0,2,2,0,2,0,0,0,0,2,0,0,3,0.0,,85,17:04,0,0,,8,0,,,,,,
314,Nils,Höglander,LW,2021-22,21,VAN,NHL,60,10,8,18,-6,24,9,1,0,0,6,2,0,132,7.6,,785,13:05,0,1,0.0,16,41,,,,,,
315,Nick,Holden,D,2021-22,34,OTT,NHL,76,5,14,19,0,12,5,0,0,1,14,0,0,75,6.7,,1509,19:51,0,1,0.0,112,115,,,,,,
316,Justin,Holl,D,2021-22,30,TOR,NHL,69,3,20,23,14,41,2,0,1,1,18,0,2,64,4.7,,1394,20:12,0,0,,104,129,,,,,,
